275.395416,0,275.395874,0,0.053626,0.170549,0.500021,0.000042
275.896973,1219,275.897247,1180,0.10022,0.156484,0.743652,0.508999
276.398041,3903,276.398346,3999,0.102857,0.114286,0.923442,1.010098
276.898956,7203,276.899231,7561,0.11956,0.078242,0.999112,1.511186
277.399872,10641,277.400146,11276,0.107253,0.076484,0.952105,2.012066
277.900726,14041,277.90097,14966,0.096703,0.087912,0.794017,2.512965
278.40152,17189,278.401764,18411,0.095824,0.077363,0.563739,3.013767
278.902313,19850,278.902527,21352,0.083516,0.046593,0.317815,3.514549
279.403168,21889,279.403412,23612,0.072088,0.034286,0.11662,4.015373
279.904083,23330,279.904327,25213,0.057143,0.022857,0.009588,4.516243
280.404877,23900,280.405151,25840,0.038681,0.069451,0.023037,5.017127
280.905701,23920,280.905945,25840,0.072088,0.038681,0.153646,5.517949
281.406616,23920,281.406891,25840,0.065934,0.078242,0.369338,6.018792
281.907501,24592,281.907745,26488,0.096703,0.072088,0.61718,6.519745
282.408325,26666,282.4086,28556,0.106374,0.092308,0.836175,7.020564
282.909149,29724,282.909393,31841,0.111648,0.08,0.972602,7.521406
283.409973,33120,283.410217,35518,0.115165,0.079121,0.992943,8.022193
283.910858,36565,283.911102,39252,0.087912,0.079121,0.892195,8.523066
284.411682,39893,284.411926,42880,0.096703,0.074725,0.695117,9.023891
284.912445,42852,284.912689,46140,0.082637,0.056264,0.450117,9.524711
285.4133,45261,285.413544,48807,0.087912,0.044835,0.217379,10.025505
285.914124,47046,285.914368,50763,0.069451,0.036044,0.054036,10.526371
286.414978,48278,286.415253,52097,0.058022,0.025495,0.000249,11.027153
286.915863,48715,286.916107,52554,0.031648,0.016703,0.069237,11.528104
287.416656,48714,287.416931,52554,0.058901,0.043956,0.244022,12.02891
287.91748,49008,287.917725,52554,0.090549,0.072967,0.481683,12.529729
288.418365,50433,288.41861,53598,0.104615,0.104615,0.723853,13.030568
288.91922,53059,288.919464,56282,0.107253,0.085275,0.911051,13.531464
289.420074,56338,289.420319,59830,0.116923,0.083516,0.997252,14.032268
289.920929,59779,289.921204,63555,0.102857,0.076484,0.961313,14.53313
290.421814,63199,290.422089,67263,0.094066,0.062418,0.812047,15.033993
290.922699,66397,290.922943,70757,0.096703,0.102857,0.586078,15.534945
291.423615,69139,291.42395,73767,0.076484,0.044835,0.339026,16.035749
291.924713,71276,291.924988,76105,0.071209,0.036923,0.131395,16.536894
292.425629,72809,292.425903,77772,0.056264,0.022857,0.014441,17.037832
292.926514,73435,292.926788,78443,0.028132,0.008791,0.016803,17.538746
293.427368,73440,293.427673,78446,0.066813,0.021099,0.137881,18.039627
293.928314,73440,293.928558,78447,0.05978,0.036923,0.347915,18.540489
294.429108,74034,294.429382,78447,0.083516,0.112527,0.59531,19.041349
294.930023,76014,294.930267,80078,0.095824,0.153846,0.819298,19.542229
295.430847,79031,295.431091,83269,0.084396,0.115165,0.964841,20.043104
295.931641,82423,295.931885,86935,0.091429,0.064176,0.996189,20.54389
296.432434,85877,296.432709,90673,0.097582,0.076484,0.90568,21.044672
296.93335,89232,296.933594,94319,0.124835,0.063297,0.715517,21.545509
297.434204,92249,297.434479,97621,0.106374,0.054505,0.472383,22.046412
297.935089,94737,297.935333,100353,0.079121,0.063297,0.236029,22.547325
298.435913,96601,298.436249,102386,0.064176,0.056264,0.064557,23.048151
298.936829,97902,298.937073,103783,0.058022,0.026374,0.000041,23.549068
299.437622,98388,299.437897,104276,0.032527,0.023736,0.058346,24.049868
299.938477,98623,299.938721,104399,0.058901,0.061538,0.225131,24.55069
300.439331,99294,300.439575,104900,0.08,0.05011,0.45943,25.051512
300.940186,100759,300.94043,106232,0.096703,0.085275,0.703718,25.552385
301.44104,103318,301.441284,108873,0.102857,0.097582,0.897966,26.053286
301.942047,106571,301.942322,112380,0.110769,0.091429,0.994435,26.554197
302.443268,110014,302.443542,116106,0.098462,0.075604,0.969408,27.055155
302.944153,113445,302.944397,119827,0.091429,0.065934,0.828941,27.55633
303.444977,116676,303.445221,123356,0.08967,0.065934,0.60772,28.057192
303.94577,119476,303.945984,126418,0.079121,0.050989,0.360056,28.558012
304.446625,121683,304.446869,128831,0.066813,0.036044,0.146765,29.058832
304.947479,123282,304.947693,130556,0.065055,0.028132,0.020227,29.559721
305.448425,124077,305.44873,131394,0.038681,0.014945,0.011559,30.060572
305.949341,124144,305.949585,131444,0.048352,0.021978,0.12293,30.561583
306.450226,124144,306.4505,131445,0.058901,0.073846,0.326925,31.062462
306.951263,124145,306.951508,131445,0.098462,0.097582,0.573466,31.563393
307.452209,125707,307.452484,132966,0.107253,0.116044,0.801965,32.06435
307.953125,128650,307.953369,136065,0.10989,0.096703,0.956259,32.565327
308.453979,132030,308.454254,139718,0.090549,0.083516,0.998422,33.066193
308.954865,135484,308.955109,143459,0.096703,0.08,0.918126,33.567108
309.455658,138856,309.455933,147126,0.087033,0.057143,0.735143,34.067905
309.956848,141915,309.957123,150477,0.096703,0.048352,0.494218,34.569084
310.457733,144457,310.458008,153270,0.074725,0.041319,0.254845,35.069965
310.958679,146376,310.958923,155363,0.065055,0.04044,0.075679,35.57093
311.459473,147726,311.459747,156813,0.056264,0.056264,0.0008,36.071728
311.960785,148238,311.961029,157343,0.034286,0.023736,0.048621,36.572971
312.461731,148470,312.462006,157469,0.05978,0.036044,0.207365,37.073898
312.962799,149098,312.963043,157908,0.094945,0.058901,0.438128,37.57505
313.463654,150474,313.463928,159126,0.093187,0.10989,0.683956,38.075874
313.964783,152949,313.965027,161648,0.08967,0.117802,0.88471,38.577045
314.465637,156168,314.465912,165120,0.094066,0.080879,0.990809,39.077873
314.966644,159603,314.966827,168839,0.117802,0.073846,0.976322,39.578892
315.467499,163040,315.467834,172567,0.102857,0.069451,0.844838,40.079662
315.968933,166306,315.969208,176135,0.101099,0.064176,0.628334,40.581131
316.469818,169151,316.470154,179269,0.082637,0.052747,0.38051,41.08202
316.970764,171414,316.971008,181750,0.063297,0.03956,0.162005,41.583012
317.471588,173059,317.471832,183558,0.068571,0.029011,0.026609,42.083794
317.9729,174018,317.973175,183736,0.058901,0.021978,0.007516,42.585114
318.473785,174208,318.47406,183918,0.036044,0.022857,0.109498,43.086025
318.97467,174208,318.974915,183918,0.055385,0.034286,0.307426,43.586929
319.475494,174209,319.475769,183918,0.090549,0.110769,0.552615,44.087723
319.976715,175670,319.976959,185326,0.097582,0.103736,0.785069,44.58897
320.47757,178547,320.477844,188363,0.103736,0.104615,0.947286,45.089771
320.978851,181913,320.979614,192014,0.101978,0.087912,0.99964,45.591053
321.480316,185373,321.480591,195757,0.096703,0.082637,0.929017,46.092461
321.981232,188764,321.981506,199445,0.094945,0.067692,0.752952,46.59346
322.482147,191860,322.482391,202839,0.08967,0.056264,0.514768,47.094349
322.98291,194451,322.983185,205697,0.073846,0.041319,0.272987,47.595169
323.483826,196424,323.48407,207879,0.091429,0.034286,0.086964,48.095993
323.984711,197816,323.984955,209408,0.055385,0.024615,0.002387,48.596931
324.485535,198355,324.485809,209998,0.033407,0.032527,0.040076,49.09779
324.986389,198548,324.986664,210094,0.058901,0.037802,0.19074,49.598625
325.487274,199108,325.487549,210488,0.066813,0.074725,0.417387,50.099495
325.98819,200395,325.988495,211634,0.108132,0.125714,0.664336,50.60038
326.489075,202776,326.489319,214070,0.101978,0.080879,0.87093,51.101322
326.989868,205961,326.990143,217503,0.102857,0.068571,0.986354,51.602112
327.490753,209390,327.491028,221214,0.097582,0.073846,0.982327,52.102947
327.991608,212834,327.991913,224947,0.117802,0.072088,0.859794,52.603867
328.492523,216124,328.492767,228539,0.097582,0.056264,0.64888,53.104729
328.993347,219013,328.993591,231718,0.074725,0.051868,0.401393,53.605591
329.494171,221336,329.494415,234277,0.07033,0.04044,0.178155,54.106384
329.995056,223036,329.995331,236154,0.063297,0.033407,0.033946,54.607265
330.495941,224184,330.496246,237387,0.055385,0.02989,0.004239,55.108185
330.996826,224543,330.99707,237771,0.033407,0.045714,0.09634,55.60907
331.497803,224545,331.498108,237771,0.058901,0.065055,0.287611,56.109951
331.998749,224545,331.998993,237771,0.084396,0.10022,0.531112,56.610931
332.499573,225903,332.499847,239067,0.102857,0.141538,0.766932,57.111832
333.000519,228708,333.000793,242025,0.08967,0.094945,0.937159,57.612698
333.501434,232055,333.501709,245646,0.085275,0.082637,0.999992,58.113655
334.00238,235511,334.002655,249388,0.083516,0.101099,0.939954,58.614594
334.503265,238915,334.503571,253094,0.099341,0.055385,0.771815,59.115505
335.004211,242047,335.004486,256525,0.08967,0.103736,0.536884,59.616425
335.505157,244695,335.505432,259445,0.069451,0.05011,0.292915,60.11729
